12.927953889503872, 16.978754348547973
12.565428159762627, 16.815650418515418
12.518985640849065, 19.425328397588533
12.244702403838955, 17.208126573591525
12.71416943707004, 19.322397355200117
12.840469377650908, 16.252252370573554
12.594243601916466, 19.437575771747444
12.989981342583345, 18.709621237531707
12.15993831510033, 15.860459953401751
12.629785082736115, 18.577034837101593
12.662388663481556, 19.611615375648043
12.09477407218616, 17.27328648512089
12.125379753547286, 16.14912706778074
12.00189181979095, 16.107979417606714
12.938021790949266, 15.305695399955066
12.20106549404514, 19.065517174324107
12.289934853405452, 17.589204467927594
12.849379632557326, 15.513309374694122
12.92252854680104, 17.286132998558628
12.820508110197826, 16.134887746217537
12.423156927337539, 17.30665591166885
12.217584615863862, 15.097859708910208
12.319453161249408, 17.800409939550693
12.280660692004904, 17.803315290801834
12.387247907567275, 18.02898254608109
12.172713491871336, 19.112793052708852
12.936201012573896, 19.20524401431862
12.043188124444855, 17.48578557039962
12.589124399221788, 16.473368310110956
12.511350579595039, 16.27506762526945
